,distance_haversine,trip_direction,Fare,Additional Charges,work_day,month,hour,hour_temp,hour_wind,rain,metro_x,metro_y,pick_dist_dt,drop_dist_dt,pct_bach_x,median_income_x,sex_ratio_x,pct_non_white_x,pct_age_18_29_x,pct_no_car_x,pct_bach_y,median_income_y,sex_ratio_y,pct_non_white_y,median_age_y,pct_no_car_y,residential_den_x,empoloyment_den_x,network_den_x,dist_to_tran_x,walkability_x,residential_den_y,empoloyment_den_y,network_den_y,dist_to_tran_y,walkability_y
1223920,5.551365060381624,-40.06453549282347,2.5,2.55,1,3,17,23.0,8.0,0,0,0,2.733507011760232,3.904522128419672,37.3,42018,85.0,91.4,44.557974233673924,22.6,38.8,114007,103.9,32.5,35.5,22.3,-0.348570113366851,-0.1755864088876488,1.9027968050126745,252.46625,9.937500000000002,-0.0047959204955613,0.5147064036189275,1.6619896335779407,167.19333333333338,11.166666666666668
379418,6.2774306061021425,-165.2698023566567,10.0,2.55,0,2,19,25.0,8.0,0,0,0,12.338615823296749,14.762604871704385,4.3,32656,71.5,97.3,18.49171141723092,28.9,7.7,37328,96.2,99.3,34.0,23.8,-2.3745907000434943,-2.8722520528358584,0.7900467676871279,340.83714285714285,9.157894736842103,1.0846236733117591,-0.0156664680989666,3.2889351826905955,192.455,14.916666666666668
684852,2.6715862586258377,134.13106843090478,7.5,2.55,1,6,17,55.0,7.0,0,0,0,3.8337760572022637,6.355654962581571,43.2,156389,99.6,13.299999999999995,22.452580502867228,9.0,28.4,91071,93.2,14.799999999999995,32.4,18.2,0.4964850022911815,-0.5640553384275203,2.35924967263954,227.454,9.884615384615383,2.741212134440503,4.972219261875493,3.339066043520965,251.46,12.416666666666664
1169378,8.633586269250241,120.08689593474848,20.0,2.55,0,4,2,26.0,18.0,0,0,0,1.8595179948985847,10.462059503042179,24.0,67760,102.5,22.200000000000006,27.12392829306313,30.3,43.0,116897,103.3,28.0,33.5,58.2,-1.7431959816862912,-0.9224897021165558,1.2957603008833969,401.42181818181814,8.899509803921571,-2.9463388451785377,-2.3961208197018866,0.8050227730526278,404.21299999999985,10.015873015873016
525568,1.633463152850502,111.19619921551624,5.0,0.72,1,7,23,74.0,5.0,0,0,0,3.4890037700331966,4.835627844560126,23.8,93583,99.8,22.0,43.7135720233139,20.2,31.3,95764,102.7,29.8,32.8,23.7,1.9576892591189103,0.9256658246589088,2.856858994934957,338.63,11.25,2.8717431991386326,2.4797567813509325,3.741950011821863,208.77,16.777777777777782
524728,1.8315181767926405,-157.74292746239698,5.0,2.55,1,5,14,56.0,20.0,0,1,1,2.2474063365515717,2.9272673264789657,33.6,141378,102.8,26.700000000000006,21.24214596423393,27.5,35.4,128243,107.1,14.599999999999996,33.5,27.2,-1.7079021796287719,-0.3038152159902173,1.358737693702266,301.0800000000001,9.666666666666666,-0.7007188575579879,0.1802263447428147,1.4527003679120625,275.3755555555556,11.5679012345679
1124402,3.521966414136984,101.73860308235096,7.5,0.0,1,3,1,25.0,5.0,0,0,1,3.8808259597283183,7.236987553889662,32.5,128750,128.8,11.700000000000005,40.85908852802515,26.3,21.8,99440,86.3,25.90000000000001,34.9,25.0,0.6497936548473009,-0.0076195664405377,2.3570223533311827,422.26142857142855,12.777777777777779,1.5803802812982484,3.1850715026539937,3.086486567276955,310.8025,16.5
292807,6.741128182738406,160.84457011483704,10.0,2.55,0,8,11,70.0,21.0,0,0,0,3.0159253669250936,8.5789370755605,23.1,95333,124.0,13.5,28.603859250851308,13.9,39.6,133079,85.4,14.0,57.2,31.7,1.5925392542016863,0.7172178899229926,3.0887139741183787,350.30199999999996,14.033333333333335,3.8562680000920153,3.4409018210011397,3.9359483645839046,239.055,13.374999999999998
1234824,4.8495065035237355,0.6707959672621957,10.0,0.0,1,1,15,4.0,7.0,0,0,0,8.878745443407839,6.20815405235572,40.1,92441,117.7,15.200000000000005,38.47770254494514,29.9,23.5,91389,93.8,16.799999999999994,30.6,25.5,-3.7376970296958256,-3.9029223303159513,0.5918363562720218,333.06347826086966,7.401960784313724,1.5716050299029989,1.839905148233993,3.4459608217491002,292.36333333333334,16.416666666666668
98503,5.050575438384292,26.794114633206,12.5,2.55,1,3,8,37.0,10.0,1,1,1,5.371730456613449,0.9141164186559159,34.9,94667,132.9,39.9,46.15070729053319,50.0,13.6,44336,93.0,46.5,30.6,28.0,2.7945446981159607,7.107328961307633,3.875154146401044,123.385,18.166666666666668,2.5300027802472598,1.4593465688457408,3.0317112096207337,223.96666666666667,15.0
1476357,1.8799218001697688,-1.7007208843878117,2.5,2.55,1,4,20,38.0,11.0,0,0,0,2.5067506922002982,0.7858170078782651,39.1,102188,79.1,31.3,34.782114006144035,42.2,43.2,52500,98.2,52.2,23.9,37.8,3.8752539780361888,2.945139168709794,3.483768681353953,211.2275,16.25,0.3472686177047887,-0.0886453055243928,2.3498288348241214,206.53,8.4
683838,12.151644000230329,165.6533744463241,17.5,2.55,0,12,2,53.0,20.0,1,0,1,1.9220248278407963,13.421392967224364,3.3,54464,111.8,49.9,15.620542082738945,8.9,42.4,100708,94.9,26.3,31.8,54.6,2.330608212416374,1.5313261681960932,3.3833453799557565,236.48333333333332,14.0,-0.4012002839059567,0.2024724642319611,1.686003984697088,358.3671428571429,11.45833333333333
225445,3.489788727337753,172.43306843626104,10.0,2.55,1,10,15,39.0,11.0,0,0,0,1.5697556677504334,5.056280605075928,12.7,60417,118.7,77.1,22.57700976709241,22.6,46.2,102902,101.8,53.2,30.1,53.7,1.5789199005936656,2.3877092866536787,3.2246154235469504,189.095,17.5,3.6614142887434418,5.769830923217111,3.7304424068966235,226.20333333333332,14.166666666666664
1550694,2.4311229876746774,91.49868470124251,7.5,0.0,1,4,17,41.0,6.0,0,0,0,13.432504520737385,11.346728053936555,2.3,45046,99.3,60.2,22.387849810153284,13.8,1.1,28817,71.8,89.6,33.9,29.7,2.420322203690185,0.7142018043885854,3.56329962470809,266.215,13.5,-0.9512723328219412,-1.423301932002755,1.656571910224705,360.3133333333333,9.26190476190476
1040262,1.8198196100555737,-30.165076688979408,2.5,2.55,1,6,21,52.0,8.0,0,1,0,5.301990327414563,3.493850624827746,28.4,132794,133.8,23.3,27.72483621203097,13.0,33.9,128125,100.5,16.799999999999994,30.3,18.4,1.1961485189875571,2.1219441092497044,3.2224922624741112,654.738,15.100000000000005,-0.3092291089285228,0.9131784442214724,2.4668874256378266,411.725,11.833333333333336
34484,7.657403053172017,-24.64742964044052,10.0,2.55,1,12,1,29.0,0.0,0,1,0,8.032087184240746,1.0683666025646807,43.7,116909,92.3,24.099999999999994,27.124598250990356,42.3,20.1,56725,121.8,19.0,33.5,35.6,-1.5746798528603168,-0.1882143687453562,1.1431056366278582,377.6207142857143,10.62,0.9625169006539444,0.7448262559138829,2.745569890430451,427.25916666666666,13.930555555555555
402075,2.532417538336232,27.297957608997645,12.5,2.85,1,7,22,58.0,3.0,0,1,0,2.733507011760232,1.9220248278407963,42.4,100708,94.9,26.3,36.33516053249804,54.6,38.8,114007,103.9,32.5,35.5,22.3,-0.4012002839059567,0.2024724642319611,1.686003984697088,358.3671428571429,11.45833333333333,-0.0047959204955613,0.5147064036189275,1.6619896335779407,167.19333333333338,11.166666666666668
892494,8.0076852538021,131.23529005329715,10.0,0.0,1,3,19,37.0,6.0,1,0,1,0.9141164186559159,8.886667695598723,29.9,109130,92.4,13.099999999999996,15.017462165308498,10.2,34.9,94667,132.9,39.9,30.0,50.0,-1.745321554351841,-1.8015204277289332,1.2170249003607987,488.11359999999985,9.1328125,2.7945446981159607,7.107328961307633,3.875154146401044,123.385,18.166666666666668
249324,1.6500622934595162,-10.043516512204514,5.0,2.55,1,3,18,27.0,14.0,0,1,0,12.8415310220679,11.657717801551405,23.4,76915,103.9,16.799999999999994,16.598837209302324,24.5,10.7,43125,92.0,40.3,28.4,32.4,-2.1738862737118576,-2.0185664141486246,1.0278509428878249,391.5673529411765,8.324384787472036,0.4123627719191307,1.0006098216048112,2.5818725785535364,253.7607142857143,12.575757575757574
731778,6.036525490282303,28.85783330636408,12.5,2.55,1,8,20,62.0,6.0,0,0,0,8.348129311879433,8.824577126407954,32.5,87723,99.0,21.700000000000006,28.843106180665607,30.1,25.4,91354,107.0,18.400000000000013,30.9,20.3,-1.8555089888573968,-1.8704028410819304,1.05383704882916,376.6625,11.414814814814816,0.9937427526139104,-0.151850652703999,2.8748916399205853,409.042,11.092592592592592
722748,8.773993566993429,80.69419691753058,17.5,2.55,1,8,12,55.0,18.0,0,0,0,3.6283314543827685,6.813672761850888,31.8,97305,106.4,13.5,40.897325280414144,37.9,13.3,35175,98.3,56.5,32.6,45.1,1.4600233045697242,1.4566788198468767,3.0584469846619395,523.656923076923,14.461538461538463,-0.6005401805059282,-1.7665516461837318,1.8129729540788384,299.5725,9.955555555555557
948533,9.76356984281301,94.87996134517851,7.5,2.55,1,3,19,10.0,15.0,0,0,1,1.867466685334475,11.023154551722698,20.3,41445,93.1,43.6,15.228826933193055,45.3,42.6,125708,99.1,26.099999999999994,32.9,33.3,-1.6355501076352783,-1.5479919492814762,1.280132283884835,340.1855263157894,9.301136363636363,3.487122755681166,5.209128351216295,3.7568466672029515,120.7,17.916666666666668
529814,4.982671225875318,160.41507346260937,10.0,2.55,1,1,18,19.0,24.0,0,1,1,1.9067803982462668,3.9344199805669486,21.7,16953,85.5,66.1,18.46590909090909,58.0,42.4,102303,86.8,49.4,35.3,15.9,1.9211943197816443,4.069096149348088,3.7617270795741202,178.37,15.833333333333336,-0.9688668893833012,-1.295283388568607,1.3806365648622323,348.1171428571429,8.120000000000001
657108,6.407947875265997,126.57224042012764,12.5,2.55,0,9,20,69.0,6.0,0,0,0,2.7555048844520296,9.039591963947931,33.4,122708,95.9,10.799999999999995,30.616565228896537,16.9,29.6,77267,86.2,20.200000000000006,34.2,63.7,-2.1051588612891545,-1.8853981018446129,1.1079782743045858,346.6273076923077,9.175213675213676,-0.9000506618953538,-1.0110272992203722,1.4624036823015971,416.5142857142858,10.869047619047619
550937,3.4120744271968437,-70.1019316943072,7.5,2.55,1,1,6,-12.0,15.0,0,1,0,4.370627654721994,1.0683666025646807,43.7,116909,92.3,24.099999999999994,27.124598250990356,42.3,38.5,94598,88.4,13.099999999999996,32.2,38.4,-1.5746798528603168,-0.1882143687453562,1.1431056366278582,377.6207142857143,10.62,-0.8904621785203146,-1.5033912981092334,1.3924222858971238,205.36,10.864583333333332
1312317,5.22898917999187,160.04260828308108,5.0,2.55,1,2,11,19.0,7.0,0,0,1,7.48697481942866,12.563537855060178,7.7,43625,62.1,96.2,15.436893203883495,16.5,3.8,13736,95.1,93.4,29.5,52.9,-0.28873370610146,-0.3201767840552707,2.2457574407555643,277.9088888888889,9.775000000000002,2.307477702852875,0.2805665326822136,3.330973188042321,224.635,13.416666666666664
326626,3.289834567897919,14.568884145649786,7.5,2.55,1,6,7,69.0,7.0,0,0,1,2.9272673264789657,2.1830934852099357,41.6,67313,71.8,22.8,22.75832621690863,49.9,33.6,141378,102.8,26.700000000000006,33.4,27.5,3.284298304851183,6.032300942917148,3.5117124231678583,217.26,14.0,-1.7079021796287719,-0.3038152159902173,1.358737693702266,301.0800000000001,9.666666666666666
235855,4.937851405181194,-92.3782897158016,17.5,2.55,1,9,19,67.0,5.0,0,1,0,7.788290410040492,3.493850624827746,28.4,132794,133.8,23.3,27.72483621203097,13.0,26.7,94500,126.4,11.099999999999996,28.7,43.6,1.1961485189875571,2.1219441092497044,3.2224922624741112,654.738,15.100000000000005,-1.6533612727594298,-1.3538966536190058,1.1175179940294728,244.30666666666664,8.972222222222221
874716,10.399243478124431,105.01144577502,10.0,2.55,1,4,22,47.0,7.0,0,1,1,0.9141164186559159,11.127941792551916,12.7,40380,124.4,40.9,19.31952164392791,43.2,34.9,94667,132.9,39.9,30.0,50.0,-2.3140846773855364,-2.5357856581623404,0.9656059565690144,365.25299999999993,8.802359882005899,2.7945446981159607,7.107328961307633,3.875154146401044,123.385,18.166666666666668
1335295,3.5264133843760592,-106.88838886181088,5.0,2.55,1,2,17,9.0,8.0,0,1,0,5.056280605075928,6.227812130737276,4.4,37966,103.8,53.8,16.499864755206925,25.6,12.7,60417,118.7,77.1,31.8,22.6,1.0323241655824649,0.2804423107047488,2.5903540827221945,236.03666666666663,9.428571428571429,1.5789199005936656,2.3877092866536787,3.2246154235469504,189.095,17.5
1534639,10.676234406432078,75.6623485238905,10.0,2.55,1,2,8,12.0,0.0,0,1,0,9.61084698496616,1.0683666025646807,43.7,116909,92.3,24.099999999999994,27.124598250990356,42.3,3.1,22104,64.3,92.8,32.1,46.2,-1.5746798528603168,-0.1882143687453562,1.1431056366278582,377.6207142857143,10.62,1.87877398015238,-1.3228103476057598,3.4388566097992093,236.48666666666668,13.444444444444445
1165905,8.332191084749986,-121.84165306673592,10.0,2.55,1,4,16,26.0,20.0,0,0,0,6.145065993823273,8.297734952971709,2.5,44492,89.9,48.7,23.540489642184557,21.5,37.1,159020,109.8,8.799999999999997,35.2,9.2,1.1524218611948127,0.9575102830876292,2.8995225520524275,420.1236842105263,14.142857142857142,-1.765225702789294,-2.6777750044000017,0.8064686485882347,264.87,10.833333333333336
629817,0.9413668082381323,-55.22544961494012,5.0,2.55,1,8,17,58.0,9.0,0,1,1,1.8756509501640304,1.0683666025646807,43.7,116909,92.3,24.099999999999994,27.124598250990356,42.3,49.1,103664,84.5,30.200000000000006,36.2,32.0,-1.5746798528603168,-0.1882143687453562,1.1431056366278582,377.6207142857143,10.62,2.024968790790904,3.060892839067375,3.0741497621954426,354.05571428571426,12.535714285714285
